GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; In households:,Margin of Error; In households:,Estimate; In households: - Under 3 years,Margin of Error; In households: - Under 3 years,Estimate; In households: - 3 and 4 years,Margin of Error; In households: - 3 and 4 years,Estimate; In households: - 5 years,Margin of Error; In households: - 5 years,Estimate; In households: - 6 to 8 years,Margin of Error; In households: - 6 to 8 years,Estimate; In households: - 9 to 11 years,Margin of Error; In households: - 9 to 11 years,Estimate; In households: - 12 to 14 years,Margin of Error; In households: - 12 to 14 years,Estimate; In households: - 15 to 17 years,Margin of Error; In households: - 15 to 17 years,Estimate; In group quarters,Margin of Error; In group quarters
8600000US75217,75217,ZCTA5 75217,28338,1692,28338,1692,5073,642,3731,485,1525,292,4829,613,4938,522,4364,525,3878,469,0,30
8600000US75218,75218,ZCTA5 75218,4716,400,4716,400,964,231,618,154,187,97,813,221,610,135,758,185,766,211,0,24
8600000US75219,75219,ZCTA5 75219,2618,444,2604,443,737,220,329,118,136,77,516,172,480,115,238,82,168,80,14,9
8600000US75220,75220,ZCTA5 75220,13349,1184,13349,1184,2847,376,1661,374,782,221,2327,389,2178,349,1752,300,1802,318,0,27
8600000US75223,75223,ZCTA5 75223,3287,423,3287,423,871,191,345,113,195,94,421,106,391,163,559,129,505,126,0,20
8600000US75224,75224,ZCTA5 75224,11226,924,11215,926,2027,393,1701,327,800,185,1831,337,1463,250,1705,314,1688,275,11,21
8600000US75225,75225,ZCTA5 75225,5689,447,5689,447,432,139,403,117,327,110,1218,247,1141,202,1129,175,1039,172,0,24
8600000US75226,75226,ZCTA5 75226,341,147,341,147,156,106,76,56,32,36,37,38,19,30,0,13,21,24,0,13
8600000US75227,75227,ZCTA5 75227,19138,1052,19099,1050,3181,459,2790,476,1144,237,3289,439,3192,455,2850,364,2653,411,39,21
8600000US75228,75228,ZCTA5 75228,21434,1359,21434,1359,3581,435,3045,486,1225,259,4213,623,3543,416,2847,363,2980,448,0,30
8600000US75229,75229,ZCTA5 75229,8596,582,8596,582,1206,243,1096,200,467,138,1657,316,1428,261,1353,218,1389,211,0,27
8600000US75230,75230,ZCTA5 75230,5674,689,5674,689,1015,256,612,203,426,147,1041,227,719,169,1125,267,736,194,0,24
8600000US75231,75231,ZCTA5 75231,9511,1010,9506,1012,2323,458,1541,349,434,146,1699,324,1502,309,1124,225,883,235,5,12
